"order_id","sales","profit","quantity","discount","country","state","city","postal_code","customer_name","product_name","category","sub_category","segment","shipping_mode","dt_order","dt_ship","year_order","year_ship","quarter_order","quarter_ship","month_order","month_ship","week_order","week_ship","week_day_order","week_day_ship"
CA-2019-109757,8.2560,0.6192000000000000,4,0.20,United States,Ohio,Akron,"44312",Maribeth Dona,DIXON Oriole Pencils,Office Supplies,Art,Consumer,Second Class,2019-09-04,2019-09-09,2019,2019,3,3,9,9,36,37,wed,mon
US-2019-153633,2.0640,0.1548000000000000,1,0.20,United States,Florida,Jupiter,"33458",Toby Carlisle,DIXON Oriole Pencils,Office Supplies,Art,Consumer,Second Class,2019-11-13,2019-11-18,2019,2019,4,4,11,11,46,47,wed,mon
CA-2018-161207,27.9300,8.0997000000000000,3,0.00,United States,New Hampshire,Concord,"3301",Adam Bellavance,Acme Forged Steel Scissors with Black Enamel Handles,Office Supplies,Supplies,Home Office,Standard Class,2018-08-29,2018-09-03,2018,2018,3,3,8,9,35,36,wed,mon
CA-2018-102932,27.9300,8.0997000000000000,3,0.00,United States,New Jersey,Orange,"7050",Shirley Daniels,Acme Forged Steel Scissors with Black Enamel Handles,Office Supplies,Supplies,Home Office,Second Class,2018-09-19,2018-09-23,2018,2018,3,3,9,9,38,38,wed,sun
CA-2019-140480,174.9500,45.4870000000000000,5,0.00,United States,Delaware,Newark,"19711",Harold Engle,Hunt Boston Vacuum Mount KS Pencil Sharpener,Office Supplies,Art,Corporate,Standard Class,2019-07-08,2019-07-12,2019,2019,3,3,7,7,28,28,mon,fri
US-2019-167402,209.9400,54.5844000000000000,6,0.00,United States,Missouri,Springfield,"65807",Cathy Prescott,Hunt Boston Vacuum Mount KS Pencil Sharpener,Office Supplies,Art,Corporate,Second Class,2019-01-13,2019-01-18,2019,2019,1,1,1,1,2,3,sun,fri
US-2018-148901,57.5820,-44.1462000000000000,3,0.70,United States,Florida,Jacksonville,"32216",Michael Kennedy,GBC DocuBind P50 Personal Binding Machine,Office Supplies,Binders,Corporate,Standard Class,2018-05-14,2018-05-19,2018,2018,2,2,5,5,20,20,mon,sat
CA-2019-121398,153.5520,51.8238000000000000,3,0.20,United States,California,Los Angeles,"90008",Fred Hopkins,GBC DocuBind P50 Personal Binding Machine,Office Supplies,Binders,Corporate,Standard Class,2019-12-25,2019-12-29,2019,2019,4,4,12,12,52,52,wed,sun
CA-2017-113628,4.6620,-3.7296000000000000,3,0.70,United States,Florida,Plantation,"33317",Anna Häberlin,"SlimView Poly Binder, 3/8""",Office Supplies,Binders,Corporate,Standard Class,2017-11-12,2017-11-19,2017,2017,4,4,11,11,45,46,sun,sun
CA-2017-169572,46.6200,21.4452000000000000,9,0.00,United States,Virginia,Richmond,"23223",Andy Gerbode,"SlimView Poly Binder, 3/8""",Office Supplies,Binders,Corporate,Standard Class,2017-09-06,2017-09-12,2017,2017,3,3,9,9,36,37,wed,tue
CA-2016-106719,8.2880,2.6936000000000000,2,0.20,United States,Montana,Billings,"59102",Robert Barroso,"SlimView Poly Binder, 3/8""",Office Supplies,Binders,Corporate,Same Day,2016-08-24,2016-08-24,2016,2016,3,3,8,8,34,34,wed,wed
US-2017-128587,4899.9300,2302.9671000000000000,7,0.00,United States,Missouri,Springfield,"65807",Harry Marie,Canon PC1060 Personal Laser Copier,Technology,Copiers,Corporate,Standard Class,2017-12-24,2017-12-30,2017,2017,4,4,12,12,51,52,sun,sat
US-2017-126753,3.7620,-2.7588000000000000,3,0.70,United States,Pennsylvania,Philadelphia,"19134",Sung Pak,Avery Durable Slant Ring Binders With Label Holder,Office Supplies,Binders,Corporate,Standard Class,2017-08-16,2017-08-20,2017,2017,3,3,8,8,33,33,wed,sun
CA-2018-168361,0.8360,-1.3376000000000000,1,0.80,United States,Illinois,Chicago,"60623",Ken Brennan,Avery Durable Slant Ring Binders With Label Holder,Office Supplies,Binders,Corporate,Standard Class,2018-06-21,2018-06-25,2018,2018,2,2,6,6,25,26,thu,mon
CA-2018-167983,33.4400,11.7040000000000000,10,0.20,United States,Washington,Seattle,"98115",Rachel Payne,Avery Durable Slant Ring Binders With Label Holder,Office Supplies,Binders,Corporate,Second Class,2018-08-21,2018-08-24,2018,2018,3,3,8,8,34,34,tue,fri
CA-2016-155264,20.0640,7.0224000000000000,6,0.20,United States,California,San Francisco,"94110",Rachel Payne,Avery Durable Slant Ring Binders With Label Holder,Office Supplies,Binders,Corporate,Second Class,2016-10-19,2016-10-22,2016,2016,4,4,10,10,42,42,wed,sat
CA-2017-103135,279.8600,64.3678000000000000,14,0.00,United States,Kentucky,Louisville,"40214",Shirley Schmidt,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,Technology,Accessories,Home Office,Standard Class,2017-07-24,2017-07-28,2017,2017,3,3,7,7,30,30,mon,fri
CA-2019-122504,59.9700,13.7931000000000000,3,0.00,United States,California,Brentwood,"94513",Deborah Brumfield,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,Technology,Accessories,Home Office,Second Class,2019-11-07,2019-11-12,2019,2019,4,4,11,11,45,46,thu,tue
CA-2017-160213,19.4400,9.3312000000000000,3,0.00,United States,New York,Long Beach,"11561",Anthony Rawles,Xerox 1997,Office Supplies,Paper,Corporate,Standard Class,2017-03-08,2017-03-13,2017,2017,1,1,3,3,10,11,wed,mon
CA-2019-164756,25.9200,12.4416000000000000,4,0.00,United States,Georgia,Columbus,"31907",Saphhira Shifley,Xerox 1997,Office Supplies,Paper,Corporate,Standard Class,2019-09-18,2019-09-22,2019,2019,3,3,9,9,38,38,wed,sun
US-2018-126452,12.9600,6.2208000000000000,2,0.00,United States,California,Los Angeles,"90004",Scot Coram,Xerox 1997,Office Supplies,Paper,Corporate,Standard Class,2018-08-21,2018-08-28,2018,2018,3,3,8,8,34,35,tue,tue
CA-2019-116988,19.4400,9.3312000000000000,3,0.00,United States,Washington,Seattle,"98105",Pauline Webber,Xerox 1997,Office Supplies,Paper,Corporate,Second Class,2019-06-27,2019-06-29,2019,2019,2,2,6,6,26,26,thu,sat
CA-2019-107797,41.4720,14.5152000000000000,8,0.20,United States,Texas,Mansfield,"76063",Ed Braxton,Xerox 1997,Office Supplies,Paper,Corporate,Second Class,2019-05-08,2019-05-11,2019,2019,2,2,5,5,19,19,wed,sat
CA-2019-154039,124.7920,10.9193000000000000,1,0.20,United States,Illinois,Chicago,"60653",Julie Kriz,LG Exalt,Technology,Phones,Home Office,Standard Class,2019-02-17,2019-02-22,2019,2019,1,1,2,2,7,8,sun,fri
US-2017-154389,748.7520,-162.2296000000000000,8,0.40,United States,Pennsylvania,Philadelphia,"19140",Eugene Hildebrand,LG Exalt,Technology,Phones,Home Office,Standard Class,2017-11-27,2017-12-03,2017,2017,4,4,11,12,48,48,mon,sun
CA-2016-133851,23.1000,10.6260000000000000,2,0.00,United States,California,San Francisco,"94122",Chuck Magee,Deluxe Chalkboard Eraser Cleaner,Office Supplies,Art,Consumer,Standard Class,2016-06-09,2016-06-16,2016,2016,2,2,6,6,23,24,thu,thu
CA-2019-148145,46.2000,21.2520000000000000,4,0.00,United States,Washington,Seattle,"98115",Scott Williamson,Deluxe Chalkboard Eraser Cleaner,Office Supplies,Art,Consumer,Standard Class,2019-03-18,2019-03-23,2019,2019,1,1,3,3,12,12,mon,sat
CA-2017-155600,36.9600,12.0120000000000000,4,0.20,United States,Tennessee,Clarksville,"37042",Rose O'Brian,Deluxe Chalkboard Eraser Cleaner,Office Supplies,Art,Consumer,Second Class,2017-12-04,2017-12-07,2017,2017,4,4,12,12,49,49,mon,thu
CA-2018-157364,18.4800,6.0060000000000000,2,0.20,United States,North Carolina,Jacksonville,"28540",Liz Thompson,Deluxe Chalkboard Eraser Cleaner,Office Supplies,Art,Consumer,First Class,2018-11-19,2018-11-21,2018,2018,4,4,11,11,47,47,mon,wed
CA-2019-117457,1336.8290,31.4547999999999000,13,0.15,United States,California,San Francisco,"94110",Keith Herrera,O'Sullivan 4-Shelf Bookcase in Odessa Pine,Furniture,Bookcases,Consumer,Standard Class,2019-12-08,2019-12-12,2019,2019,4,4,12,12,49,50,sun,thu
CA-2019-141117,217.7640,-384.7164000000000000,6,0.70,United States,Oregon,Springfield,"97477",Juliana Krohn,O'Sullivan 4-Shelf Bookcase in Odessa Pine,Furniture,Bookcases,Consumer,Standard Class,2019-10-02,2019-10-08,2019,2019,4,4,10,10,40,41,wed,tue
CA-2016-146591,181.4700,-320.5970000000000000,5,0.70,United States,Arizona,Scottsdale,"85254",Toby Swindell,O'Sullivan 4-Shelf Bookcase in Odessa Pine,Furniture,Bookcases,Consumer,First Class,2016-01-19,2016-01-20,2016,2016,1,1,1,1,3,3,tue,wed
CA-2016-121769,172.1100,-94.6605000000000000,1,0.40,United States,Ohio,Toledo,"43615",John Stevenson,Riverside Furniture Stanwyck Manor Table Series,Furniture,Tables,Consumer,Standard Class,2016-04-08,2016-04-12,2016,2016,2,2,4,4,14,15,fri,tue
CA-2016-134572,401.5900,-131.9510000000000000,2,0.30,United States,Texas,Houston,"77070",Seth Vernon,Riverside Furniture Stanwyck Manor Table Series,Furniture,Tables,Consumer,Second Class,2016-04-20,2016-04-22,2016,2016,2,2,4,4,16,16,wed,fri
CA-2017-154900,3.1500,1.5120000000000000,1,0.00,United States,Massachusetts,Leominster,"1453",Sung Shariari,Avery 518,Office Supplies,Labels,Consumer,Standard Class,2017-02-25,2017-03-01,2017,2017,1,1,2,3,8,9,sat,wed
CA-2017-148705,5.0400,1.7640000000000000,2,0.20,United States,North Carolina,Charlotte,"28205",Evan Bailliet,Avery 518,Office Supplies,Labels,Consumer,Standard Class,2017-03-12,2017-03-18,2017,2017,1,1,3,3,10,11,sun,sat
CA-2018-137127,9.4500,4.5360000000000000,3,0.00,United States,Delaware,Newark,"19711",Jennifer Jackson,Avery 518,Office Supplies,Labels,Consumer,Standard Class,2018-06-16,2018-06-22,2018,2018,2,2,6,6,24,25,sat,fri
CA-2017-122210,10.5840,-2.3814000000000000,7,0.20,United States,Pennsylvania,Philadelphia,"19134",William Brown,Revere Boxed Rubber Bands by Revere,Office Supplies,Fasteners,Consumer,Standard Class,2017-11-30,2017-12-04,2017,2017,4,4,11,12,48,49,thu,mon
CA-2019-119669,5.6700,0.1134000000000000,3,0.00,United States,Georgia,Smyrna,"30080",Theone Pippenger,Revere Boxed Rubber Bands by Revere,Office Supplies,Fasteners,Consumer,Standard Class,2019-01-24,2019-01-30,2019,2019,1,1,1,1,4,5,thu,wed
CA-2019-167626,8.9040,3.3390000000000000,3,0.20,United States,Illinois,Chicago,"60623",Muhammed Yedwab,"""While you Were Out"" Message Book, One Form per Page",Office Supplies,Paper,Corporate,Standard Class,2019-09-03,2019-09-07,2019,2019,3,3,9,9,36,36,tue,sat
CA-2016-107181,34.2400,16.0928000000000000,4,0.00,United States,California,San Diego,"92024",Deborah Brumfield,"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",Office Supplies,Paper,Home Office,Standard Class,2016-02-04,2016-02-08,2016,2016,1,1,2,2,5,6,thu,mon
CA-2017-162201,4.4480,0.3336000000000000,2,0.20,United States,Florida,Saint Petersburg,"33710",Andrew Gjertsen,Newell 344,Office Supplies,Art,Corporate,Standard Class,2017-06-08,2017-06-12,2017,2017,2,2,6,6,23,24,thu,mon
CA-2019-157413,324.7440,-77.1267000000000000,3,0.20,United States,Pennsylvania,Philadelphia,"19120",Barry Weirich,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",Office Supplies,Storage,Consumer,Standard Class,2019-06-01,2019-06-06,2019,2019,2,2,6,6,22,23,sat,thu
CA-2017-110863,541.2400,5.4124000000000500,4,0.00,United States,Oklahoma,Oklahoma City,"73120",Anna Andreadi,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",Office Supplies,Storage,Consumer,Standard Class,2017-11-17,2017-11-24,2017,2017,4,4,11,11,46,47,fri,fri
CA-2019-137365,95.9760,-10.7973000000000000,3,0.20,United States,Texas,El Paso,"79907",Bart Pistole,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,Technology,Accessories,Corporate,Second Class,2019-11-30,2019-12-03,2019,2019,4,4,11,12,48,49,sat,tue
CA-2016-156244,158.9280,41.7186000000000000,7,0.20,United States,Florida,Miami,"33180",Duane Huffman,Maxell 4.7GB DVD-R,Technology,Accessories,Home Office,Standard Class,2016-08-12,2016-08-16,2016,2016,3,3,8,8,32,33,fri,tue
US-2019-132031,45.4080,11.9196000000000000,2,0.20,United States,Tennessee,Clarksville,"37042",Parhena Norris,Maxell 4.7GB DVD-R,Technology,Accessories,Home Office,Standard Class,2019-04-23,2019-04-27,2019,2019,2,2,4,4,17,17,tue,sat
CA-2019-141117,39.0720,4.3956000000000000,6,0.20,United States,Oregon,Springfield,"97477",Juliana Krohn,Acme Softgrip Scissors,Office Supplies,Supplies,Consumer,Standard Class,2019-10-02,2019-10-08,2019,2019,4,4,10,10,40,41,wed,tue
CA-2019-130715,17.9000,8.7710000000000000,5,0.00,United States,California,San Francisco,"94110",Craig Yedwab,"OIC Colored Binder Clips, Assorted Sizes",Office Supplies,Fasteners,Corporate,Standard Class,2019-09-16,2019-09-20,2019,2019,3,3,9,9,38,38,mon,fri
CA-2019-119746,222.3840,16.6788000000000000,2,0.20,United States,Illinois,Chicago,"60610",Christopher Martinez,Toshiba IPT2010-SD IP Telephone,Technology,Phones,Consumer,Standard Class,2019-11-23,2019-11-27,2019,2019,4,4,11,11,47,48,sat,wed
US-2016-126340,333.5760,25.0182000000000000,3,0.20,United States,California,Redding,"96003",Emily Burns,Toshiba IPT2010-SD IP Telephone,Technology,Phones,Consumer,Standard Class,2016-11-08,2016-11-14,2016,2016,4,4,11,11,45,46,tue,mon
CA-2019-161984,7.1600,3.5800000000000000,2,0.00,United States,New Jersey,New Brunswick,"8901",Sanjit Jacobs,OIC Binder Clips,Office Supplies,Fasteners,Home Office,Standard Class,2019-04-10,2019-04-15,2019,2019,2,2,4,4,15,16,wed,mon
US-2016-109036,31.0500,14.9040000000000000,3,0.00,United States,Washington,Seattle,"98103",Keith Herrera,Avery 489,Office Supplies,Labels,Consumer,Standard Class,2016-12-20,2016-12-25,2016,2016,4,4,12,12,51,51,tue,sun
CA-2017-102016,20.7000,9.9360000000000000,2,0.00,United States,New York,Auburn,"13021",Tamara Manning,Avery 489,Office Supplies,Labels,Consumer,Standard Class,2017-09-12,2017-09-18,2017,2017,3,3,9,9,37,38,tue,mon
US-2018-156986,10.3680,3.6288000000000000,2,0.20,United States,Oregon,Salem,"97301",Zuschuss Carroll,Xerox 1894,Office Supplies,Paper,Consumer,Standard Class,2018-03-20,2018-03-24,2018,2018,1,1,3,3,12,12,tue,sat
CA-2017-120880,32.4000,15.5520000000000000,5,0.00,United States,Washington,Seattle,"98105",John Lucas,Xerox 1894,Office Supplies,Paper,Consumer,Standard Class,2017-05-29,2017-06-03,2017,2017,2,2,5,6,22,22,mon,sat
CA-2019-125115,10.3680,3.6288000000000000,2,0.20,United States,Texas,Austin,"78745",Russell D'Ascenzo,Xerox 1894,Office Supplies,Paper,Consumer,Same Day,2019-04-10,2019-04-10,2019,2019,2,2,4,4,15,15,wed,wed
US-2019-142188,71.2800,34.2144000000000000,11,0.00,United States,Washington,Seattle,"98105",Jennifer Ferguson,Xerox 1894,Office Supplies,Paper,Consumer,Same Day,2019-09-11,2019-09-11,2019,2019,3,3,9,9,37,37,wed,wed
CA-2019-117667,54.7680,6.8460000000000000,2,0.20,United States,Pennsylvania,Philadelphia,"19134",Michael Stewart,Hand-Finished Solid Wood Document Frame,Furniture,Furnishings,Corporate,Standard Class,2019-12-04,2019-12-09,2019,2019,4,4,12,12,49,50,wed,mon
CA-2017-157959,136.9200,41.0760000000000000,4,0.00,United States,California,Los Angeles,"90008",Rick Wilson,Hand-Finished Solid Wood Document Frame,Furniture,Furnishings,Corporate,First Class,2017-02-03,2017-02-04,2017,2017,1,1,2,2,5,5,fri,sat
CA-2019-113558,45.6960,5.1407999999999900,3,0.20,United States,Florida,Lakeland,"33801",Patricia Hirasaki,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",Furniture,Furnishings,Home Office,Standard Class,2019-10-21,2019-10-26,2019,2019,4,4,10,10,43,43,mon,sat
CA-2019-164168,22.8480,-17.7072000000000000,3,0.60,United States,Texas,Dallas,"75081",Lindsay Shagiari,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",Furniture,Furnishings,Home Office,Standard Class,2019-11-12,2019-11-18,2019,2019,4,4,11,11,46,47,tue,mon
CA-2019-164364,9.9600,4.5816000000000000,2,0.00,United States,Washington,Seattle,"98115",Christine Sundaresam,Avery 483,Office Supplies,Labels,Consumer,Standard Class,2019-11-12,2019-11-16,2019,2019,4,4,11,11,46,46,tue,sat
US-2017-114741,14.9400,6.8724000000000000,3,0.00,United States,Nevada,North Las Vegas,"89031",Ivan Liston,Avery 483,Office Supplies,Labels,Consumer,Standard Class,2017-12-06,2017-12-10,2017,2017,4,4,12,12,49,49,wed,sun
CA-2019-122539,15.9360,5.1792000000000000,4,0.20,United States,Pennsylvania,Philadelphia,"19140",Sean Christensen,Avery 483,Office Supplies,Labels,Consumer,Standard Class,2019-12-01,2019-12-05,2019,2019,4,4,12,12,48,49,sun,thu
CA-2016-168368,14.9400,6.8724000000000000,3,0.00,United States,Missouri,Columbia,"65203",Guy Armstrong,Avery 483,Office Supplies,Labels,Consumer,Second Class,2016-02-11,2016-02-15,2016,2016,1,1,2,2,6,7,thu,mon
CA-2018-114209,82.6560,30.9960000000000000,9,0.20,United States,Texas,Dallas,"75081",Alejandro Savely,Southworth 100% Cotton The Best Paper,Office Supplies,Paper,Corporate,Standard Class,2018-05-21,2018-05-26,2018,2018,2,2,5,5,21,21,mon,sat
CA-2017-133585,1227.9984,-36.1176000000002000,6,0.32,United States,Texas,Houston,"77070",Craig Molinari,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",Furniture,Bookcases,Corporate,First Class,2017-03-01,2017-03-04,2017,2017,1,1,3,3,9,9,wed,sat
CA-2016-153850,35.1680,9.6712000000000000,7,0.20,United States,Ohio,Toledo,"43615",Thea Hendricks,"Eldon 200 Class Desk Accessories, Burgundy",Furniture,Furnishings,Consumer,Standard Class,2016-11-24,2016-11-29,2016,2016,4,4,11,11,47,48,thu,tue
CA-2019-121048,18.8400,7.9128000000000000,3,0.00,United States,California,Westminster,"92683",Toby Carlisle,"Eldon 200 Class Desk Accessories, Burgundy",Furniture,Furnishings,Consumer,Standard Class,2019-07-14,2019-07-18,2019,2019,3,3,7,7,28,29,sun,thu
CA-2017-133585,55.3280,6.2244000000000000,2,0.20,United States,Texas,Houston,"77070",Craig Molinari,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,Office Supplies,Art,Corporate,First Class,2017-03-01,2017-03-04,2017,2017,1,1,3,3,9,9,wed,sat
CA-2017-139850,20.7360,7.2576000000000000,4,0.20,United States,Pennsylvania,Philadelphia,"19134",Giulietta Baptist,Xerox 1997,Office Supplies,Paper,Consumer,Standard Class,2017-06-12,2017-06-17,2017,2017,2,2,6,6,24,24,mon,sat
CA-2017-107685,25.9200,12.4416000000000000,4,0.00,United States,Nevada,Las Vegas,"89115",John Murray,Xerox 1997,Office Supplies,Paper,Consumer,Second Class,2017-11-30,2017-12-02,2017,2017,4,4,11,12,48,48,thu,sat
CA-2019-160927,12.9600,6.2208000000000000,2,0.00,United States,Iowa,Marion,"52302",Tamara Manning,Xerox 1997,Office Supplies,Paper,Consumer,Second Class,2019-01-29,2019-01-31,2019,2019,1,1,1,1,5,5,tue,thu
CA-2019-111269,23.9200,1.7940000000000000,5,0.20,United States,Ohio,Dublin,"43017",Christine Sundaresam,Newell 330,Office Supplies,Art,Consumer,Second Class,2019-06-16,2019-06-18,2019,2019,2,2,6,6,24,25,sun,tue
CA-2016-156587,17.9400,4.6644000000000000,3,0.00,United States,Washington,Seattle,"98103",Aaron Bergman,Newell 330,Office Supplies,Art,Consumer,First Class,2016-03-07,2016-03-08,2016,2016,1,1,3,3,10,10,mon,tue
CA-2018-165848,1349.8500,364.4595000000000000,3,0.00,United States,New York,New York City,"10035",Edward Nazzal,Panasonic KX MC6040 Color Laser Multifunction Printer,Technology,Machines,Consumer,Same Day,2018-06-04,2018-06-04,2018,2018,2,2,6,6,23,23,mon,mon
CA-2016-110527,20.8800,9.6048000000000000,8,0.00,United States,California,San Diego,"92037",Emily Ducich,Avery 494,Office Supplies,Labels,Home Office,Standard Class,2016-08-09,2016-08-16,2016,2016,3,3,8,8,32,33,tue,tue
CA-2018-114748,1.4080,0.1584000000000000,1,0.20,United States,Arizona,Phoenix,"85023",Maria Zettner,Newell 310,Office Supplies,Art,Home Office,Standard Class,2018-10-09,2018-10-14,2018,2018,4,4,10,10,41,41,tue,sun
CA-2017-102260,2.8160,0.3168000000000000,2,0.20,United States,Tennessee,Franklin,"37064",Sanjit Jacobs,Newell 310,Office Supplies,Art,Home Office,Standard Class,2017-09-22,2017-09-26,2017,2017,3,3,9,9,38,39,fri,tue
CA-2019-113530,3.5200,1.0208000000000000,2,0.00,United States,California,San Francisco,"94109",Becky Castell,Newell 310,Office Supplies,Art,Home Office,Second Class,2019-05-19,2019-05-21,2019,2019,2,2,5,5,20,21,sun,tue
CA-2019-155558,6.1600,2.9568000000000000,2,0.00,United States,Minnesota,Rochester,"55901",Paul Gonzalez,Avery 511,Office Supplies,Labels,Consumer,Standard Class,2019-10-26,2019-11-02,2019,2019,4,4,10,11,43,44,sat,sat
CA-2017-101707,3.0800,1.4784000000000000,1,0.00,United States,California,San Diego,"92105",Philip Fox,Avery 511,Office Supplies,Labels,Consumer,Standard Class,2017-08-27,2017-09-01,2017,2017,3,3,8,9,34,35,sun,fri
